ID,alternativeTitle,contactDetails,country,creationDate,creator,description,endDate,format,formatDetails,function,isbn,issn,language,name,releaseDate,sourceRecordLink,startDate,subTitle,title,type,url
KAFPD_F19772,,,,,,"BLACK WATER is an Australian Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0816436.Wikidata ID: Q880636.",,,,,,,,"BLACK WATER, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F87685,,,,,,"BLUE LIES is an Australian Action adventure, Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1805173.Wikidata ID: Q127599798.",,,,,,,,"BLUE LIES, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F38261,,,,,,"BORONIA BOYS is an Australian Action adventure, Comedy film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1485686.Wikidata ID: Q112869277.",,,,,,,,"BORONIA BOYS, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F47783,,,,,,"BROKEN SUN is an Australian Drama, History and national identity film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1101031.Wikidata ID: Q4973484.",,,,,,,,"BROKEN SUN, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F78351,,,,,,"CACTUS is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1039949.Wikidata ID: Q5016137.",,,,,,,,"CACTUS, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F51273,,,,,,"CANNIBAL SUBURBIA is an Australian Comedy, Horror film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1298699.Wikidata ID: Q127599799.",,,,,,,,"CANNIBAL SUBURBIA, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F26666,,,,,,"CARMILLA HYDE is an Australian Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1329323.Wikidata ID: Q127599800.",,,,,,,,"CARMILLA HYDE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F47672,,,,,,"CROOKED BUSINESS is an Australian Comedy, Crime film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0954272.Wikidata ID: Q5187786.",,,,,,,,"CROOKED BUSINESS, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F90639,,,,,,"CRUSHED is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1426323.Wikidata ID: Q127599801.",,,,,,,,"CRUSHED, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F49029,,,,,,"DEAD MAN DRINKING is an Australian Comedy film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1334226.Wikidata ID: Q127599802.",,,,,,,,"DEAD MAN DRINKING, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F85667,,,,,,"DINNER PARTY, THE is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1451708.Wikidata ID: Q127600386.",,,,,,,,"DINNER PARTY, THE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F54553,,,,,,"DYING BREED is an Australian Horror film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1064744.Wikidata ID: Q115394.",,,,,,,,"DYING BREED, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F87178,,,,,,"FROZEN BUTTERFLIES is an Australian Drama, Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1340656.Wikidata ID: Q127600819.",,,,,,,,"FROZEN BUTTERFLIES, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F87583,,,,,,"GATES OF HELL, THE is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1191114.Wikidata ID: Q127600199.",,,,,,,,"GATES OF HELL, THE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F10029,,,,,,"GREEN FIRE ENVY is an Australian Drama, Family, Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1283910.Wikidata ID: Q127600820.",,,,,,,,"GREEN FIRE ENVY, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F28709,,,,,,"HARD HEAT is an Australian Action adventure, Comedy, Crime film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1339099.Wikidata ID: Q127600200.",,,,,,,,"HARD HEAT, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F65876,,,,,,"HEY HEY IT’S ESTHER BLUEBURGER is an Australian Comedy film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0469099.Wikidata ID: Q5749159.",,,,,,,,"HEY HEY IT’S ESTHER BLUEBURGER, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F77475,,,,,,"I KNOW HOW MANY RUNS YOU SCORED LAST SUMMER is an Australian Action adventure, Comedy, Horror film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0910904.Wikidata ID: Q127600854.",,,,,,,,"I KNOW HOW MANY RUNS YOU SCORED LAST SUMMER, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F43396,,,,,,"IN HER SKIN is an Australian Crime film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0995851.Wikidata ID: Q6009632.",,,,,,,,"IN HER SKIN, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F59204,,,,,,"KATUSHA is an Australian Drama, History and national identity, Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1587190.Wikidata ID: Q127600863.",,,,,,,,"KATUSHA, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F67012,,,,,,"KISSING PARIS is an Australian Drama, Romance film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1332057.Wikidata ID: Q127600855.",,,,,,,,"KISSING PARIS, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F35813,,,,,,"LOVELY SCARY WOLVES is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt15197112.Wikidata ID: Q127600202.",,,,,,,,"LOVELY SCARY WOLVES, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F98884,,,,,,"MEN'S GROUP is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1214974.Wikidata ID: Q6815990.",,,,,,,,"MEN'S GROUP, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F17526,,,,,,"MESSIAH OF DUST is an Australian  film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: .Wikidata ID: Q127600203.",,,,,,,,"MESSIAH OF DUST, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F66382,,,,,,"MONKEY PUZZLE is an Australian Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1189897.Wikidata ID: Q6900802.",,,,,,,,"MONKEY PUZZLE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F35359,,,,,,"MORNING THEFT is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: .Wikidata ID: Q127600204.",,,,,,,,"MORNING THEFT, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F93948,,,,,,"NEWCASTLE is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1043860.Wikidata ID: Q2565495.",,,,,,,,"NEWCASTLE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F52223,,,,,,"OFFSIDE is an Australian Comedy, Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1693814.Wikidata ID: Q12126705.",,,,,,,,"OFFSIDE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F21299,,,,,,"PERFECT LIFE, A is an Australian Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1337682.Wikidata ID: Q127600206.",,,,,,,,"PERFECT LIFE, A, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F40689,,,,,,"PRIME MOVER is an Australian Comedy, Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1156396.Wikidata ID: Q7243324.",,,,,,,,"PRIME MOVER, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F22646,,,,,,"RATS AND CATS is an Australian Comedy film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1194437.Wikidata ID: Q18166399.",,,,,,,,"RATS AND CATS, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F97172,,,,,,"SON OF A LION is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1198220.Wikidata ID: Q7560680.",,,,,,,,"SON OF A LION, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F52323,,,,,,"SQUARE, THE is an Australian Drama, Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1085507.Wikidata ID: Q13582546.",,,,,,,,"SQUARE, THE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F38513,,,,,,"STORAGE is an Australian Thriller film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1223893.Wikidata ID: Q7619903.",,,,,,,,"STORAGE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F77830,,,,,,"TEN EMPTY is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0938339.Wikidata ID: Q7699189.",,,,,,,,"TEN EMPTY, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F97993,,,,,,"THREE NIGHTS ABNORMAL is an Australian Comedy, Mystery film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: .Wikidata ID: Q127600427.",,,,,,,,"THREE NIGHTS ABNORMAL, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F50781,,,,,,"UNFINISHED SKY is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0838231.Wikidata ID: Q7884348.",,,,,,,,"UNFINISHED SKY, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F72161,,,,,,"VIEW FROM GREENHAVEN, THE is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0918639.Wikidata ID: Q115516820.",,,,,,,,"VIEW FROM GREENHAVEN, THE, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F23930,,,,,,"ZYCO ROCK is an Australian Drama film released in 2008. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1378382.Wikidata ID: Q127600428.",,,,,,,,"ZYCO ROCK, 2008",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F87512,,,,,,"ACOLYTES is an Australian Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0902952.Wikidata ID: Q2823386.",,,,,,,,"ACOLYTES, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F43806,,,,,,"BACKPACKER, THE is an Australian Action adventure, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1831776.Wikidata ID: Q127600429.",,,,,,,,"BACKPACKER, THE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F80974,,,,,,"BAD BUSH is an Australian Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1447944.Wikidata ID: Q4840227.",,,,,,,,"BAD BUSH, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F44822,,,,,,"BAD HABITS is an Australian Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1378190.Wikidata ID: Q17985708.",,,,,,,,"BAD HABITS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F22817,,,,,,"BEAUTIFUL is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1170391.Wikidata ID: Q2893302.",,,,,,,,"BEAUTIFUL, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F42610,,,,,,"BEAUTIFUL KATE is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1209377.Wikidata ID: Q4877736.",,,,,,,,"BEAUTIFUL KATE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F47308,,,,,,"BEAUTY AND THE BEAST is an Australian Horror, Sci-Fi film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1410295.Wikidata ID: Q3206618.",,,,,,,,"BEAUTY AND THE BEAST, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F42121,,,,,,"BIRTHDAY is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1199778.Wikidata ID: Q110982391.",,,,,,,,"BIRTHDAY, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F38314,,,,,,"BLESSED is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1282024.Wikidata ID: Q4926230.",,,,,,,,"BLESSED, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F49378,,,,,,"BLIND COMPANY is an Australian Drama, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1444300.Wikidata ID: Q4926523.",,,,,,,,"BLIND COMPANY, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F74848,,,,,,"BROKEN HILL is an Australian Drama, Musical film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1212909.Wikidata ID: Q4973403.",,,,,,,,"BROKEN HILL, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F28006,,,,,,"CEDAR BOYS is an Australian Crime film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1229345.Wikidata ID: Q5056580.",,,,,,,,"CEDAR BOYS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F83373,,,,,,"CENTRE PLACE is an Australian Comedy, Romantic comedy film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1429445.Wikidata ID: Q127600430.",,,,,,,,"CENTRE PLACE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F66501,,,,,,"CHARLIE & BOOTS is an Australian Comedy film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1276110.Wikidata ID: Q1648869.",,,,,,,,"CHARLIE & BOOTS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F50676,,,,,,"CLINIC, THE is an Australian Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1345772.Wikidata ID: Q980327.",,,,,,,,"CLINIC, THE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F43332,,,,,,"CLOSED FOR WINTER is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0775080.Wikidata ID: Q3283639.",,,,,,,,"CLOSED FOR WINTER, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F60587,,,,,,"COFFIN ROCK is an Australian Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1104814.Wikidata ID: Q5141012.",,,,,,,,"COFFIN ROCK, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F25579,,,,,,"COMBINATION, THE is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1347515.Wikidata ID: Q7726899.",,,,,,,,"COMBINATION, THE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F31937,,,,,,"CRIME FOLLOWS PUNISHMENT is an Australian Crime, Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt3053382.Wikidata ID: Q127543571.",,,,,,,,"CRIME FOLLOWS PUNISHMENT, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F28995,,,,,,"CRUSH is an Australian Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1170350.Wikidata ID: Q5190184.",,,,,,,,"CRUSH, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F74007,,,,,,"DAMNED BY DAWN is an Australian Horror film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1442492.Wikidata ID: Q5212753.",,,,,,,,"DAMNED BY DAWN, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F84253,,,,,,"DEADER COUNTRY is an Australian Action adventure, Horror, Sci-Fi film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1286139.Wikidata ID: Q127599924.",,,,,,,,"DEADER COUNTRY, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F90859,,,,,,"DISGRACE is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0445953.Wikidata ID: Q281830.",,,,,,,,"DISGRACE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F45550,,,,,,"DREAMLAND is an Australian Action adventure, Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1524125.Wikidata ID: Q119819355.",,,,,,,,"DREAMLAND, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F92730,,,,,,"ERASER CHILDREN is an Australian Comedy, Sci-Fi film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1314239.Wikidata ID: Q5384906.",,,,,,,,"ERASER CHILDREN, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F39579,,,,,,"FAMILY DEMONS is an Australian Horror, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1378238.Wikidata ID: Q5433095.",,,,,,,,"FAMILY DEMONS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F34518,,,,,,"FOUR OF A KIND is an Australian Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1318524.Wikidata ID: Q5475706.",,,,,,,,"FOUR OF A KIND, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F73167,,,,,,"HERON'S STORY is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1815738.Wikidata ID: Q127600431.",,,,,,,,"HERON'S STORY, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F77332,,,,,,"HOME OF STRANGERS is an Australian Action adventure, Crime, Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1478394.Wikidata ID: Q5889119.",,,,,,,,"HOME OF STRANGERS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F93432,,,,,,"I AM BISH is an Australian Comedy, Horror film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1583273.Wikidata ID: Q127599925.",,,,,,,,"I AM BISH, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F55614,,,,,,"I WISH I WERE STEPHANIE V is an Australian Comedy, Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0974011.Wikidata ID: Q127599926.",,,,,,,,"I WISH I WERE STEPHANIE V, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F38492,,,,,,"I.C.U. is an Australian Horror, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1475569.Wikidata ID: Q12124989.",,,,,,,,"I.C.U., 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F72232,,,,,,"JUCY is an Australian Comedy film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1336999.Wikidata ID: Q6302017.",,,,,,,,"JUCY, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F18408,,,,,,"JUNKIE AND THE THIEF, THE is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: .Wikidata ID: Q127543579.",,,,,,,,"JUNKIE AND THE THIEF, THE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F21039,,,,,,"KELY is an Australian Crime, Mystery, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: .Wikidata ID: Q127543581.",,,,,,,,"KELY, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F54488,,,,,,"KNOWING is an Australian Action adventure, Sci-Fi, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0448011.Wikidata ID: Q244296.",,,,,,,,"KNOWING, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F98082,,,,,,"LAKE MUNGO is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0816556.Wikidata ID: Q6477009.",,,,,,,,"LAKE MUNGO, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F62619,,,,,,"LAST RIDE is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1235142.Wikidata ID: Q1660083.",,,,,,,,"LAST RIDE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F31251,,,,,,"LIGHT BRINGER is an Australian Drama, Mystery, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1586256.Wikidata ID: Q127543583.",,,,,,,,"LIGHT BRINGER, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F11939,,,,,,"LITTLE BLACK DRESS is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1270771.Wikidata ID: Q127599928.",,,,,,,,"LITTLE BLACK DRESS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F90139,,,,,,"MAO'S LAST DANCER is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1071812.Wikidata ID: Q622877.",,,,,,,,"MAO'S LAST DANCER, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F22282,,,,,,"MARRIAGE OF FIGARO, THE is an Australian Comedy film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1389086.Wikidata ID: Q127543586.",,,,,,,,"MARRIAGE OF FIGARO, THE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F62213,,,,,,"MY TEHRAN FOR SALE is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1368864.Wikidata ID: Q6946494.",,,,,,,,"MY TEHRAN FOR SALE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F26185,,,,,,"MY YEAR WITHOUT SEX is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1245358.Wikidata ID: Q6946660.",,,,,,,,"MY YEAR WITHOUT SEX, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F46287,,,,,,"PERSONALITY PLUS is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt0973828.Wikidata ID: Q127543588.",,,,,,,,"PERSONALITY PLUS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F94994,,,,,,"PICTURE THIS is an Australian Comedy, Drama, Romance film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1373205.Wikidata ID: Q127543590.",,,,,,,,"PICTURE THIS, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F88820,,,,,,"PRIMAL is an Australian Adventure, Horror, Sci-Fi film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1438534.Wikidata ID: Q16671006.",,,,,,,,"PRIMAL, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F51379,,,,,,"PURGE is an Australian Drama, Sci-Fi film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1557843.Wikidata ID: Q127600434.",,,,,,,,"PURGE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F86948,,,,,,"RIVAL, THE is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt16043388.Wikidata ID: Q127599929.",,,,,,,,"RIVAL, THE, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F57538,,,,,,"ROADMAN is an Australian Crime, Thriller film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1671711.Wikidata ID: Q127600877.",,,,,,,,"ROADMAN, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
KAFPD_F29134,,,,,,"SALVATION is an Australian Drama film released in 2009. This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. IMBD ID: tt1297299.Wikidata ID: Q7406587.",,,,,,,,"SALVATION, 2009",,https://zenodo.org/records/13994280,,,,Feature Film,
